IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
27192376,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,9437,FAIRGROUND,RD,,,,,,,,38.173813220,-85.584384115,1.323,9/9/2020 12:00:00 AM,1130,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,CURVE & LEVEL,DAYLIGHT,,,9/10/2020 9:32:50 AM,False,7486,Accepted,
27192378,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BARRET,AVE,,,WINTER,,,,,38.235712544,-85.727690370,1.008,9/9/2020 12:00:00 AM,1453,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,9/10/2020 9:32:58 AM,False,2230,Accepted,
27192385,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0907,,VALLEY STATION,RD,,,,,,,,38.107089019,-85.865168513,0.093,9/9/2020 12:00:00 AM,1743,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,9/10/2020 9:33:27 AM,False,7496,Accepted,
27192386,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,,,,TAYLOR,,REDWOOD,38.198348058,-85.708032982,11.603,9/9/2020 12:00:00 AM,1733,3,3,0,3,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,9/10/2020 9:33:31 AM,False,2532,Accepted,
27187144,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,6TH,ST,S,,MAGNOLIA,,,,,38.229446394,-85.764683678,1.916,9/9/2020 12:00:00 AM,0107,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,9/9/2020 8:37:58 AM,False,5131,Accepted,
27192383,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,9907,SPLIT RAIL,DR,,,,,,,,38.122270217,-85.809814358,0.070,9/9/2020 12:00:00 AM,1435,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,9/10/2020 9:33:21 AM,False,7234,Accepted,
27192392,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,I 0071,I71 S RAMP FROM I264,I 0071,I71 S EXIT2 OFF RAMP TO  ZORN AVE,38.288315881,-85.676012372,3.350,9/9/2020 12:00:00 AM,0432,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,9/10/2020 9:33:58 AM,False,5228,Accepted,
27196637,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,SOUTHSIDE,DR,,,,,,,,38.156198995,-85.764668666,5.951,9/9/2020 12:00:00 AM,1701,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,9/11/2020 8:08:54 AM,False,7234,Accepted,
27196631,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,KY1727,TERRY,,,,,38.178065123,-85.861859363,7.182,9/9/2020 12:00:00 AM,1832,2,2,0,4,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,CURVE & LEVEL,DAYLIGHT,,,9/11/2020 8:07:51 AM,False,7817,Accepted,
27207394,0561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,,,FLOYD,ST,S,,,,,,,38.219388607,-85.754263195,2.492,9/9/2020 12:00:00 AM,1650,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,9/14/2020 10:50:36 AM,False,5676,Accepted,
