IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
29549019,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,,,,,38.233432865,-85.626982023,18.534,1/9/2022 12:00:00 AM,0430,1,1,0,0,RAINING,WET,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,,,1/10/2022 4:20:41 AM,False,9186,Accepted,
29549512,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3082,3530,BANK,ST,,,,,,,,38.272306572,-85.805432470,0.253,1/9/2022 12:00:00 AM,0539,4,4,0,0,RAINING,WET,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,1/10/2022 8:38:25 AM,True,5158,Accepted,
29549519,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,22ND,ST,S,,OAK,,,,,38.237572426,-85.790288925,18.741,1/9/2022 12:00:00 AM,0148,2,2,0,0,RAINING,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,1/10/2022 8:38:33 AM,False,5261,Accepted,
29549527,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,LONGEST,,BEECHWOOD,38.236191501,-85.716952142,15.155,1/9/2022 12:00:00 AM,1050,2,2,0,2,CLOUDY,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:38:41 AM,False,7129,Accepted,
29549544,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,KY1747,HURSTBOURNE,,,,,38.168947923,-85.605018644,7.243,1/9/2022 12:00:00 AM,1708,3,3,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:39:11 AM,False,7698,Accepted,
29549546,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,,ANTLE,,,,,38.087495844,-85.667811386,0.259,1/9/2022 12:00:00 AM,1558,3,3,0,1,CLOUDY,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:39:16 AM,False,5141,Accepted,
29549552,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,7TH,ST,S,,INDUSTRY,,,,,38.221140991,-85.775758018,0.115,1/9/2022 12:00:00 AM,1514,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:39:30 AM,False,5175,Accepted,
29550454,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,I 0064,I64 E EXIT12 TRANSIT,I 0264,I264 W EXIT19A ON RAMP FROM US60 W,38.253634245,-85.619737174,19.998,1/9/2022 12:00:00 AM,2307,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,1/10/2022 11:46:11 AM,False,9151,Accepted,
29714989,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,,,,,38.190955877,-85.717411700,12.744,1/9/2022 12:00:00 AM,0052,2,2,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,2/18/2022 8:20:58 AM,False,5189,Accepted,
29549524,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,,,,,,38.244093293,-85.548263361,9.415,1/9/2022 12:00:00 AM,1258,3,3,0,1,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:38:37 AM,False,2218,Accepted,
29549531,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,,FLOYD,,,,,38.245473162,-85.749686041,2.844,1/9/2022 12:00:00 AM,0735,2,2,0,1,RAINING,WET,False,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAWN,,,1/10/2022 8:38:46 AM,False,5374,Accepted,
29549539,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,EASTERN,PKWY,,,,,,,,38.233213556,-85.707498059,0.029,1/9/2022 12:00:00 AM,1415,3,3,0,0,CLEAR,WET,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:39:00 AM,False,7028,Accepted,
29549541,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,8215,PRESTON,HWY,,,,,,,,38.133701710,-85.684131772,3.612,1/9/2022 12:00:00 AM,1402,2,2,0,2,CLOUDY,WET,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:39:05 AM,False,7669,Accepted,
29549550,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,,,,,,,,,,38.189477079,-85.728295328,1.075,1/9/2022 12:00:00 AM,0818,1,1,0,0,RAINING,WET,False,COLLISION WITH FIXED OBJECT NOT IN GORE ,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,I 0065,I 0264,1/10/2022 8:39:26 AM,False,5405,Accepted,
29549558,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2860,,GRINSTEAD,DR,,,,,RAY,,GRINSTEAD,38.242476146,-85.711481396,0.611,1/9/2022 12:00:00 AM,0327,2,2,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,1/10/2022 8:39:44 AM,False,5250,Accepted,
29549572,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2052,5500,SHEPHERDSVILLE,RD,,,,,RANGELAND,,RURAL,38.168814845,-85.659552502,2.085,1/9/2022 12:00:00 AM,2353,1,1,0,0,CLOUDY,WET,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,1/10/2022 8:40:26 AM,False,5315,Accepted,
29576558,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3007,MELBOURNE,AVE,,,,,,,,38.218769609,-85.632439635,0.109,1/9/2022 12:00:00 AM,1028,1,1,0,0,RAINING,WET,True,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,1/12/2022 8:13:58 AM,False,5247,Accepted,
29576583,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1727,,TERRY,RD,,,LEMMAH,,,,,38.172422044,-85.865954163,3.597,1/8/2022 12:00:00 AM,1609,2,2,0,4,CLOUDY,WET,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,1/12/2022 8:15:47 AM,False,2098,Accepted,
29550450,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,TEN PIN,,,,,38.250285158,-85.622936363,5.339,1/8/2022 12:00:00 AM,1619,2,2,0,2,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 11:45:59 AM,False,9187,Accepted,
29549491,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRADE,LN,,,,,FERN GRADE,,MIDFIELD ACCESS,38.162793006,-85.721772105,1.248,1/8/2022 12:00:00 AM,0835,1,1,0,0,CLEAR,ICE,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:37:33 AM,False,7451,Accepted,
29549492,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ROY WILKINS,AVE,,US0150,BROADWAY,,,,,38.246870872,-85.766380774,0.731,1/8/2022 12:00:00 AM,1437,2,2,0,0,CLEAR,WET,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:37:36 AM,False,5344,Accepted,
29644075,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,CARLISLE,,,,,38.194194859,-85.783158955,6.047,1/8/2022 12:00:00 AM,2225,2,2,0,1,RAINING,WET,False,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,1/31/2022 8:49:45 AM,False,5205,Accepted,
29572120,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BLUEGRASS,AVE,,,HAZELWOOD,,,,,38.179435659,-85.788246740,0.581,1/8/2022 12:00:00 AM,1858,2,2,0,0,RAINING,WET,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,1/11/2022 8:08:32 AM,False,5316,Accepted,
29549515,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,BELMONT,,,,,38.206248804,-85.667196688,11.605,1/8/2022 12:00:00 AM,2011,2,2,0,1,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,1/10/2022 8:38:29 AM,False,5332,Accepted,
29549500,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,VERMONT,AVE,,,,,AMY,,36TH,38.256134029,-85.812490833,0.647,1/8/2022 12:00:00 AM,0641,3,3,0,1,CLEAR,ICE,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,1/10/2022 8:38:03 AM,False,5298,Accepted,
29549482,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1703,,NEWBURG,RD,,,RUTH,,,,,38.221844402,-85.710386120,4.209,1/8/2022 12:00:00 AM,1009,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:37:09 AM,False,7570,Accepted,
29549480,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JEFFERSON,ST,W,,8TH,,,,,38.254565154,-85.763598901,0.634,1/8/2022 12:00:00 AM,0930,2,2,0,0,CLEAR,SNOW/SLUSH,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,1/10/2022 8:37:02 AM,False,5168,Accepted,
29816525,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,,,,38.213029996,-85.672702643,12.169,1/8/2022 12:00:00 AM,1900,4,4,0,1,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/15/2022 8:18:37 AM,False,7793,Accepted,
29605648,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,8203,NATIONAL,TPKE,,,,,,,,38.131308431,-85.750563655,3.970,1/8/2022 12:00:00 AM,0124,1,1,1,1,CLOUDY,SNOW/SLUSH,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,1/20/2022 8:13:31 AM,False,7772,Accepted,
29623915,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2611,NORTHWESTERN,PKWY,,,,,27TH,,26TH,38.273892615,-85.789277558,1.195,1/8/2022 12:00:00 AM,1945,3,1,0,0,RAINING,WET,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,1/25/2022 2:29:53 PM,False,5199,Accepted,
29667751,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,,MINOR,,,,,38.136246267,-85.697090136,5.469,1/8/2022 12:00:00 AM,1402,3,3,0,1,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,2/7/2022 8:38:52 AM,False,7269,Accepted,
30287358,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,KY1932,BRECKENRIDGE,,,,,38.220261752,-85.630616505,13.596,1/8/2022 12:00:00 AM,2103,3,3,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR TO REAR,STRAIGHT & LEVEL,DAWN,,,7/11/2022 8:17:47 AM,False,5347,Accepted,
29572098,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LOWER HUNTERS,TRCE,,,,,,,,38.166933178,-85.870073850,2.130,1/8/2022 12:00:00 AM,0357,2,2,1,0,CLEAR,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,1/11/2022 8:07:31 AM,False,6886,Accepted,
29576567,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,,,,,,38.179603263,-85.783258603,5.030,1/8/2022 12:00:00 AM,1755,2,2,0,1,CLOUDY,DRY,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DUSK,,,1/12/2022 8:14:36 AM,False,7376,Accepted,
29549561,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,FERN VALLEY,RD,,,FEGENBUSH,,,,,38.161345024,-85.640877111,5.126,1/8/2022 12:00:00 AM,1159,2,2,0,1,RAINING,WET,False,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,1/10/2022 8:39:48 AM,False,7449,Accepted,
29549571,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,,,,,,,,,,38.257894771,-85.723719721,0.151,1/8/2022 12:00:00 AM,0253,2,2,0,0,CLOUDY,WET,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,ANGLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,I 0064,STORY AVE,1/10/2022 8:40:23 AM,False,5348,Accepted,
29549495,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 E EXIT18 TRANSIT,,,I 0264,I264 E EXIT18 ON RAMP FROM KY1932 S,,,,,38.228250803,-85.635824689,0.211,1/8/2022 12:00:00 AM,1720,2,2,0,0,CLOUDY,DRY,True,OTHER INTERSECTION COLLISIONS,REAR TO REAR,CURVE & GRADE,DAYLIGHT,,,1/10/2022 8:37:48 AM,False,7793,Accepted,
29549501,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1727,,TERRY,RD,,,LENCOTT,,,,,38.177219931,-85.862343014,3.981,1/8/2022 12:00:00 AM,2217,2,2,0,1,RAINING,WET,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DUSK,,,1/10/2022 8:38:08 AM,False,5059,Accepted,
