IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
28111909,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ORMSBY,AVE,W,KY1020,2ND,,,,,38.232551019,-85.757382751,0.091,5/9/2021 12:00:00 AM,1525,3,3,0,0,RAINING,WET,False,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2021 8:51:36 AM,False,5180,Accepted,
28111910,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,KY6162,MINOR,,,,,38.136429816,-85.713329956,4.568,5/9/2021 12:00:00 AM,1136,3,3,0,2,RAINING,WET,False,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2021 8:51:39 AM,False,5297,Accepted,
28111868,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,GREENBELT,HWY,,KY1931,GREENWOOD,,,,,38.146976983,-85.886310445,4.448,5/9/2021 12:00:00 AM,0003,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/10/2021 8:49:53 AM,False,5357,Accepted,
28111876,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2330,MAPLE,ST,,,,,,,,38.247480206,-85.791647764,0.671,5/9/2021 12:00:00 AM,0300,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/10/2021 8:50:12 AM,False,5341,Accepted,
28111893,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,6826,MANSLICK,RD,,,,,,,,38.160936497,-85.797929682,5.940,5/9/2021 12:00:00 AM,1115,2,2,0,0,RAINING,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & HILLCREST,DAYLIGHT,,,5/10/2021 8:51:00 AM,False,7244,Accepted,
28111900,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,3RD,ST,S,,CENTRAL STATION,,,,,38.203551665,-85.764179950,9.376,5/9/2021 12:00:00 AM,1346,2,2,0,2,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2021 8:51:21 AM,False,7977,Accepted,
28111911,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2051,6404,CAMP GROUND,RD,,,,,,,,38.192151484,-85.868587376,2.979,5/9/2021 12:00:00 AM,1635,1,1,0,0,CLOUDY,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2021 8:51:43 AM,False,7381,Accepted,
28111916,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,STONY BROOK,DR,,,,,,,,38.171844472,-85.603183337,0.083,5/9/2021 12:00:00 AM,1709,3,3,0,0,CLOUDY,WET,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,5/10/2021 8:51:56 AM,False,7755,Accepted,
28111919,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,NEW CUT,RD,,,,,,,,38.159131084,-85.778518125,3.604,5/9/2021 12:00:00 AM,1404,3,3,0,1,RAINING,WET,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2021 8:52:06 AM,False,5302,Accepted,
28111924,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,,,,,38.186303344,-85.799155893,8.242,5/9/2021 12:00:00 AM,1419,2,2,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2021 8:52:18 AM,False,7360,Accepted,
