IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
28635547,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1025,CLAY,AVE,,,,,,,,38.142008499,-85.698397639,0.510,9/9/2021 12:00:00 AM,0028,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,9/9/2021 8:10:45 AM,False,5336,Accepted,
28635555,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,LEXINGTON,RD,,,,,STILZ,,CHERRY,38.248699597,-85.679009517,9.311,9/9/2021 12:00:00 AM,0422,1,1,0,1,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,9/9/2021 8:11:31 AM,False,7091,Accepted,
28635549,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.223522274,-85.533233552,17.486,9/9/2021 12:00:00 AM,0330,2,2,0,0,CLEAR,DRY,True,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,9/9/2021 8:10:53 AM,False,7370,Accepted,
28643019,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,,BARRET,,,,,38.244263421,-85.733958273,3.720,9/9/2021 12:00:00 AM,0946,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,9/10/2021 7:38:04 AM,False,7129,Accepted,
28643020,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,BLANTON,,,,,38.157511534,-85.834016455,12.546,9/9/2021 12:00:00 AM,0945,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,9/10/2021 7:38:19 AM,False,7090,Accepted,
28643042,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,,WESTPORT,RD,,,,,,,,38.280659809,-85.589956859,4.146,9/9/2021 12:00:00 AM,2357,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DARK-HWY LIGHTED/OFF,,,9/10/2021 7:42:34 AM,False,5030,Accepted,
28643044,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 S,,,I 0071,I71 S EXIT35A RAMP TO I71 N,,,,,38.314460558,-85.581474372,34.680,9/9/2021 12:00:00 AM,1954,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,9/10/2021 7:42:51 AM,False,7436,Accepted,
28643028,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,I 0065,I264 W EXIT12 OFF RAMP TO,,,,,38.191092892,-85.718503417,12.695,9/9/2021 12:00:00 AM,0753,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & GRADE,DAYLIGHT,,,9/10/2021 7:40:04 AM,False,7720,Accepted,
28643035,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GREENWOOD,RD,,KY1230,CANE RUN,,,,,38.147526879,-85.896249777,0.002,9/9/2021 12:00:00 AM,1434,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,9/10/2021 7:41:10 AM,False,7234,Accepted,
28643036,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRANADA,DR,,,,,SEVILLE,,GRANADA,38.113318654,-85.851218574,0.224,9/9/2021 12:00:00 AM,1914,2,1,0,1,CLEAR,DRY,False,COLLISION WITH BICYCLIST NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,9/10/2021 7:41:26 AM,False,6318,Accepted,
28643045,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,KY0907,VALLEY STATION,,,,,38.107684259,-85.866727597,8.631,9/9/2021 12:00:00 AM,2152,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,9/10/2021 7:42:57 AM,False,5211,Accepted,
28699907,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,,,,,38.240334684,-85.677896266,9.200,9/9/2021 12:00:00 AM,0330,2,2,0,1,CLEAR,DRY,False,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,9/24/2021 10:54:04 AM,False,2034,Accepted,
