IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
28349747,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,WILDWOOD,,,,,38.246095758,-85.573363688,8.062,7/9/2021 12:00:00 AM,1130,2,2,0,2,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,7/9/2021 2:37:56 PM,False,7631,Accepted,
28357911,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,KY1020,3RD,,,,,38.250953175,-85.755837275,0.182,7/9/2021 12:00:00 AM,1125,2,2,0,1,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,7/12/2021 8:35:38 AM,False,5187,Accepted,
28357919,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,15412,DIXIE,HWY,,,,,,,,38.036782234,-85.909577221,3.104,7/9/2021 12:00:00 AM,1736,2,2,0,0,CLOUDY,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/12/2021 8:36:04 AM,False,7234,Accepted,
28357920,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4618,3RD,ST,S,,,,,,,38.176746496,-85.767086850,1.523,7/9/2021 12:00:00 AM,1718,2,2,0,2,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,7/12/2021 8:36:13 AM,False,7963,Accepted,
28357927,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,,,,,38.221445468,-85.461030967,21.336,7/9/2021 12:00:00 AM,2147,1,1,0,1,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,7/12/2021 8:36:36 AM,False,5128,Accepted,
28357988,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,JACKSON,ST,S,,,,,,,38.235335349,-85.747308287,11.615,7/9/2021 12:00:00 AM,1126,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,7/12/2021 8:40:20 AM,False,5258,Accepted,
28357913,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 N,,,,,,,,,38.289057085,-85.645040941,5.161,7/9/2021 12:00:00 AM,1657,1,1,0,1,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,7/12/2021 8:35:45 AM,False,2346,Accepted,
28357914,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1727,,TERRY,RD,,,PAGES,,,,,38.131091185,-85.874239410,0.634,7/9/2021 12:00:00 AM,1738,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/12/2021 8:35:48 AM,False,6318,Accepted,
28357929,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0841,,GENE SNYDER,FWY,,,,KY0841,KY841 RAMP TO  STONESTREET RD,,GREYLING,38.108252343,-85.809696648,4.074,7/9/2021 12:00:00 AM,2236,3,3,0,2,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,7/12/2021 8:36:39 AM,False,5110,Accepted,
28357930,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031,,CLARK MEMORIAL,BRG,,,,,,,,38.266824619,-85.750908289,0.742,7/9/2021 12:00:00 AM,2132,1,1,0,1,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,7/12/2021 8:36:42 AM,False,7325,Accepted,
